company_name,stock_code,Industry,p_DII,p_hhi_count_gender,p_std_attrition_gender,p_cv_salary_gender,p_hhi_count_race,p_std_attrition_race,p_cv_salary_race
"Agent Information Software, Inc.",AIFS,Information Technology  ,0.198622273,0.425165298,0.050303849,0.425165298,0.329092366,0.131103379,0.527914697
Agentix Corp.,AGTX,Health Care  ,0.220576773,0.090407938,0.913992196,0.090407938,0.045497979,0.937077938,0.134540369
Agenus Inc.,AGEN,Health Care  ,0.97817615,0.671738331,0.773353508,0.671738331,0.931863286,0.64360054,0.977478472
"Agile Therapeutics, Inc.",AGRX,Health Care  ,0.132501949,0.78368247,0.252369196,0.78368247,0.158324146,0.33002304,0.347464488
"Agilent Technologies, Inc.",A,Health Care  ,0.899454404,0.543256156,0.815640679,0.543256156,0.713781698,0.633987447,0.892102745
"Agilysys, Inc.",AGYS,Information Technology  ,0.59586682,0.693748748,0.72372271,0.693748748,0.523842917,0.478280391,0.65355598
"Agios Pharmaceuticals, Inc.",AGIO,Health Care  ,0.911925175,0.616685042,0.715855698,0.616685042,0.831826534,0.777230476,0.863766836
Agrify Corporation,AGFY,Industrials  ,0.138743455,0.909988386,0.283566748,0.909988386,0.173519164,0.350775939,0.351684088
"Agritek Holdings, Inc.",AGTK,Consumer Discretionary  ,0.635914333,0.59033522,0.844386508,0.59033522,0.397329851,0.934500649,0.572321558
"AgroFresh Solutions, Inc.",AGFS,Materials  ,0.965250965,0.850367024,0.840252039,0.850367024,0.818746471,0.511808118,0.939196833
"Aileron Therapeutics, Inc.",ALRN,Health Care  ,0.397505846,0.522013965,0.112367604,0.522013965,0.481367144,0.077937555,0.783395893
Aim Exploration Inc.,AEXE,Materials  ,0.756756757,0.059006211,0.961082283,0.059006211,0.894409938,0.932103321,0.49321267
"Ainos, Inc.",AIMD,Health Care  ,0.38659392,0.140683572,0.556422712,0.140683572,0.685262771,0.592595535,0.37175241
Air Industries Group,AIRI,Industrials  ,0.25,0.763995354,0.346524476,0.763995354,0.579674797,0.113633449,0.411382114
Air Lease Corporation,AL,Industrials  ,0.852094241,0.867828107,0.517666709,0.867828107,0.895470383,0.219443376,0.96445993
"Air Products and Chemicals, Inc.",APD,Materials  ,0.776061776,0.600508187,0.444403262,0.600508187,0.611518916,0.776383764,0.879242081
"Air T, Inc.",AIRT,Industrials  ,0.209424084,0.347502904,0.282024926,0.347502904,0.270383275,0.424265743,0.429036005
"Air Transport Services Group, Inc.",ATSG,Industrials  ,0.530104712,0.527990708,0.92779134,0.527990708,0.499070848,0.628062075,0.457839721
"Airbnb, Inc.",ABNB,Consumer Discretionary  ,1,0.810767668,0.977350497,0.810767668,0.91699318,0.903696498,0.974124146
"Airborne Security & Protective Services, Inc.",ABPR,Industrials  ,0.769633508,0.919860627,0.237440576,0.919860627,0.986875726,0.15595742,0.96271777
Airborne Wireless Network,ABWN,Communication Services  ,0.172413793,0.052672347,0.914939024,0.052672347,0.034082107,0.854027862,0.094081158
"Airgain, Inc.",AIRG,Information Technology  ,0.536165327,0.694750551,0.905019131,0.694750551,0.451212182,0.178246717,0.608389498
Airspan Networks Inc.,AIRO,Information Technology  ,0.842709529,0.514826688,0.301598019,0.514826688,0.992486476,0.380065103,0.995272105
"Akamai Technologies, Inc.",AKAM,Information Technology  ,0.948335247,0.464035263,0.868219671,0.464035263,0.846623923,0.643506566,0.907554572
"Akebia Therapeutics, Inc.",AKBA,Health Care  ,0.848791894,0.456964351,0.745719519,0.456964351,0.69445057,0.679033924,0.844704497
Akerna Corp.,KERN,Industrials  ,0.439790576,0.682462253,0.474495696,0.682462253,0.343437863,0.617673464,0.606155633
"Akero Therapeutics, Inc.",AKRO,Health Care  ,0.60872954,0.657111356,0.178705105,0.657111356,0.778978317,0.023913562,0.915213071
"Akouos, Inc.",AKUS,Health Care  ,0.847233048,0.702241823,0.638767221,0.702241823,0.893936053,0.541113848,0.839846912
"Akoustis Technologies, Inc.",AKTS,Information Technology  ,0.471871412,0.308154678,0.266374072,0.308154678,0.50010018,0.344932091,0.729504074
"Akoya Biosciences, Inc.",AKYA,Health Care  ,0.607170694,0.992282249,0.576172653,0.992282249,0.613744947,0.440772225,0.687716199
Akumin Inc.,AKU,Health Care  ,0.720187062,0.345314223,0.630086804,0.345314223,0.791914737,0.629300072,0.720615294
Alamo Group Inc.,ALG,Industrials  ,0.168848168,0.391753775,0.390851857,0.391753775,0.319279907,0.288572528,0.341347271
"Alanco Technologies, Inc.",ALAN,Utilities  ,0.082474227,0.606813996,0.113796576,0.606813996,0.346224678,0.09164149,0.211786372
"Alarm.com Holdings, Inc.",ALRM,Information Technology  ,0.741676234,0.565217391,0.75557056,0.565217391,0.5493889,0.705915366,0.749019213
"Alaska Air Group, Inc.",ALK,Industrials  ,0.633507853,0.944367015,0.358859052,0.944367015,0.651800232,0.474413236,0.794425087
Alaska Pacific Energy Corp.,ASKE,Materials  ,0.046332046,0.098531903,0.515567087,0.098531903,0.044607566,0.801845018,0.060520362
Alaska Power & Telephone Company,APTL,Utilities  ,0.103092784,0.925414365,0.136958711,0.925414365,0.281767956,0.01611279,0.258747698
Albany International Corp.,AIN,Industrials  ,0.386125654,0.396283391,0.724913273,0.396283391,0.273170732,0.66936001,0.442160279
Albemarle Corporation,ALB,Materials  ,0.818532819,0.741671372,0.650852483,0.741671372,0.687182383,0.637269373,0.850113122
"Albireo Pharma, Inc.",ALBO,Health Care  ,0.457521434,0.946049247,0.3647368,0.946049247,0.563175303,0.586080877,0.569588577
Alcoa Corporation,AA,Materials  ,0.783783784,0.575098814,0.752409192,0.575098814,0.638057595,0.608118081,0.790723982
"Aldeyra Therapeutics, Inc.",ALDX,Health Care  ,0.259547935,0.91260566,0.871227204,0.91260566,0.157148107,0.325732899,0.310296607
"Alector, Inc.",ALEC,Health Care  ,0.872174591,0.766409408,0.353508004,0.766409408,0.95045939,0.531977437,0.968057702
Alerus Financial Corporation,ALRS,Financials  ,0.348178138,0.580763715,0.404716508,0.580763715,0.219881678,0.539531625,0.501972033
Alexium International Group Limited,AJX,Materials  ,0.158301158,0.840485601,0.113787991,0.840485601,0.44946358,0.164944649,0.54949095
"Alico, Inc.",ALCO,Consumer Staples  ,0.721189591,0.544659022,0.241016334,0.544659022,0.674109837,0.474864376,0.903840339
"Align Technology, Inc.",ALGN,Health Care  ,0.92751364,0.793164278,0.787449232,0.793164278,0.70893054,0.843092079,0.884742769
"Alignment Healthcare, Inc.",ALHC,Health Care  ,0.946219797,0.513046674,0.371426296,0.513046674,0.98368247,0.815365059,0.995363215
"Aligos Therapeutics, Inc.",ALGS,Health Care  ,0.871395168,0.231826534,0.385920204,0.231826534,0.99661889,0.351632637,0.998380805
Alimco Financial Corporation,ALMC,Financials  ,0.279352227,0.152205091,0.804616157,0.152205091,0.056471854,0.947257806,0.197024023
"Alimera Sciences, Inc.",ALIM,Health Care  ,0.450506625,0.811466373,0.792625627,0.811466373,0.378831312,0.264558672,0.547655848
"Alkame Holdings, Inc.",ALKM,Consumer Staples  ,0.460966543,0.650271575,0.859891107,0.650271575,0.405250453,0.898372514,0.334442093
"Alkami Technology, Inc.",ALKT,Information Technology  ,0.515499426,0.654077339,0.390839523,0.654077339,0.550290523,0.478504883,0.684236998
All Things Mobile Analytic Inc.,ATMH,Health Care  ,0.278254092,0.633811099,0.095006769,0.633811099,0.731201764,0.141018511,0.501803194
"AllDigital Holdings, Inc.",ADGL,Information Technology  ,0.101033295,0.604087357,0.618050867,0.604087357,0.179222601,0.098215288,0.169801831
Allakos Inc.,ALLK,Health Care  ,0.947778644,0.76707093,0.654216772,0.76707093,0.941124587,0.508461111,0.97195849
Alleghany Corporation,Y,Financials  ,0.850202429,0.442990319,0.694932263,0.442990319,0.716565077,0.862489992,0.82045536
Allegheny Technologies Incorporated,ATI,Materials  ,0.525096525,0.390457369,0.680133432,0.390457369,0.424336533,0.666789668,0.648472851
"Allegiance Bancshares, Inc.",ABTX,Financials  ,0.747975709,0.812836142,0.459407928,0.812836142,0.87585156,0.226180945,0.881588383
Allegiant Travel Company,ALGT,Industrials  ,0.609947644,0.909059233,0.334318386,0.909059233,0.693031359,0.421059382,0.779558653
"Allena Pharmaceuticals, Inc.",ALNA,Health Care  ,0.752143414,0.589783168,0.617105997,0.589783168,0.612715913,0.678160006,0.811069405
"Alliance Creative Group, Inc.",ACGX,Materials  ,0.181467181,0.7783738,0.28539659,0.7783738,0.396103896,0.378228782,0.471436652
Alliance Data Systems Corporation,ADS,Information Technology  ,0.553386912,0.968343017,0.498762098,0.968343017,0.551091966,0.519699181,0.665928981
Alliance Media Holdings Inc.,ADTR,Consumer Discretionary  ,0.848434926,0.892468437,0.357503666,0.892468437,0.946451894,0.34306096,0.985899113
Alliance Recovery Corporation,ARVY,Industrials  ,0.157068063,0.103019744,0.853012977,0.103019744,0.0757259,0.912145697,0.062369338
"Alliance Resource Partners, L.P.",ARLP,Energy  ,0.262135922,0.405412241,0.792910448,0.405412241,0.249620637,0.417493797,0.311642095
Alliant Energy Corporation,LNT,Utilities  ,0.432989691,0.754143646,0.767371601,0.754143646,0.225598527,0.649546828,0.41252302
Allied Energy Corporation,AGYP,Materials  ,0.992277992,0.225861095,0.895848777,0.225861095,0.91445511,0.91402214,0.943438914
"Allied Energy, Inc.",AGGI,Energy  ,0.504854369,0.357359636,0.358208955,0.357359636,0.926909459,0.290012407,0.579054398
"Allied First Bancorp, Inc.",AFBA,Financials  ,0.671052632,0.650681248,0.721826392,0.650681248,0.726694156,0.209167334,0.737540337
"Allied Healthcare Products, Inc.",AHPI,Health Care  ,0.091192518,0.575450202,0.105518834,0.575450202,0.314810731,0.167951061,0.318098182
Allied Motion Technologies Inc.,AMOT,Industrials  ,0.713350785,0.496631823,0.876140306,0.496631823,0.551103368,0.340515583,0.758072009
"Allied Resources, Inc.",ALOD,Energy  ,0.388349515,0.914516945,0.714241294,0.914516945,0.761001517,0.894540943,0.157854601
"Allied Security Innovations, Inc.",ADSV,Industrials  ,0.212041885,0.281242741,0.9800848,0.281358885,0.107375145,0.97640118,0.054819977
Allin Corporation,ALLN,Information Technology  ,0.150401837,0.582548587,0.132680621,0.582548587,0.532658786,0.327421708,0.272206015
"Allison Transmission Holdings, Inc.",ALSN,Industrials  ,0.370418848,0.29941928,0.947192599,0.29941928,0.293379791,0.445427729,0.378281069
"AlloVir, Inc.",ALVR,Health Care  ,0.891660171,0.424770305,0.831169865,0.424770305,0.877398015,0.289425598,0.89696033
"Allogene Therapeutics, Inc.",ALLO,Health Care  ,0.945440374,0.805733186,0.508003504,0.805733186,0.983020948,0.725431,0.952307353
"Allscripts Healthcare Solutions, Inc.",MDRX,Health Care  ,0.734996103,0.780374862,0.604284463,0.780374862,0.578316795,0.866449511,0.754986384
"Alltemp, Inc.",LTMP,Materials  ,0.096525097,0.828063241,0.30948851,0.828063241,0.192546584,0.494095941,0.266968326
Ally Financial Inc.,ALLY,Financials  ,0.789473684,0.975528863,0.542197692,0.975528863,0.714951596,0.727782226,0.827984941
Almost Never Films Inc.,HLWD,Communication Services  ,0.376175549,0.208623806,0.129878049,0.208623806,0.607539375,0.331617202,0.653398811
"Alnylam Pharmaceuticals, Inc.",ALNY,Health Care  ,0.890880748,0.873502389,0.672692522,0.873502389,0.765894892,0.846349408,0.841834106
Alpha Healthcare Acquisition Corp.,AHAC,Financials  ,0.704453441,0.900860523,0.063321626,0.900860523,0.997221226,0.03142514,0.998655432
"Alpha Metallurgical Resources, Inc.",AMR,Materials  ,0.173745174,0.371259176,0.678280208,0.371259176,0.265104461,0.271217712,0.394230769
"Alpha Teknova, Inc.",TKNO,Health Care  ,0.445050663,0.719000368,0.407740702,0.719000368,0.811245865,0.628426154,0.438065798
Alpha and Omega Semiconductor Limited,AOSL,Information Technology  ,0.548794489,0.326587858,0.690186811,0.326587858,0.912843118,0.237512628,0.527311136
"Alphatec Holdings, Inc.",ATEC,Health Care  ,0.459859704,0.37324513,0.684080592,0.37324513,0.382579934,0.607849368,0.523515125
"Alpine 4 Holdings, Inc.",ALPP,Information Technology  ,0.213547646,0.281807253,0.458699077,0.281807253,0.200460829,0.354921989,0.374006639
"Alpine Immune Sciences, Inc.",ALPN,Health Care  ,0.53390491,0.659977949,0.170343235,0.659977949,0.82954796,0.523238262,0.683153014
"Alseres Pharmaceuticals, Inc.",ALSE,Health Care  ,0.276695246,0.477324513,0.915186748,0.477324513,0.121205439,0.943989831,0.18127622
Alset EHome International Inc.,AEI,Real Estate  ,0.422535211,0.65631929,0.355862069,0.65631929,0.609756098,0.207774799,0.650776053
Alta Equipment Group Inc.,ALTG,Industrials  ,0.15052356,0.213821138,0.340100218,0.213821138,0.185714286,0.457355393,0.334843206
Altabancorp,ALTA,Financials  ,0.315789474,0.982072427,0.648068239,0.982072427,0.372983148,0.469975981,0.303961994
Altair Corp.,ATCD,Industrials  ,0.019633508,0.184204413,0.050366183,0.184204413,0.175029036,0.171732718,0.118815331
Altair Engineering Inc.,ALTR,Information Technology  ,0.854190586,0.407233019,0.701327932,0.407233019,0.860348628,0.700303064,0.808872347
"Altavoz Entertainment, Inc.",AVOZ,Communication Services  ,0.169278997,0.278079009,0.116463415,0.278079009,0.468887168,0.013628104,0.472990437
Alternative Energy Development Corp.,ADEC,Consumer Discretionary  ,0.222405272,0.195327238,0.399380805,0.195327238,0.63140328,0.231193256,0.292629743
"Alternative Energy Partners, Inc.",AEGY,Health Care  ,0.190958691,0.125983094,0.100262802,0.125983094,0.708710033,0.177484706,0.370501214
Alternative Investment Corporation,AIKO,Real Estate  ,0.309859155,0.994456763,0.977931034,0.992793792,0.091463415,0.974530831,0.190687361
"Alteryx, Inc.",AYX,Information Technology  ,0.646383467,0.631236225,0.753769975,0.631236225,0.458625526,0.767313952,0.65556785
"Altex Industries, Inc.",ALTX,Energy  ,0.100323625,0.139099646,0.154228856,0.139099646,0.138846737,0.856389578,0.2763091
"Altigen Communications, Inc.",ATGN,Information Technology  ,0.56946039,0.41664997,0.111411209,0.41664997,0.858244841,0.256482209,0.81299668
"Altimmune, Inc.",ALT,Health Care  ,0.913484022,0.813377435,0.840885562,0.813377435,0.81969864,0.433701438,0.908073894
Altium Limited,ALU,Information Technology  ,0.670493685,0.624624324,0.674656763,0.624624324,0.52764977,0.64709844,0.716728699
"Alto Ingredients, Inc.",ALTO,Energy  ,0.595469256,0.430450177,0.336753731,0.430450177,0.625948407,0.489143921,0.760294865
Altra Industrial Motion Corp.,AIMC,Industrials  ,0.369109948,0.479674797,0.673262238,0.479674797,0.283159117,0.485443119,0.47514518
"Altria Group, Inc.",MO,Consumer Staples  ,0.728624535,0.838261919,0.626134301,0.838261919,0.508449004,0.730198915,0.732385848
"Aluf Holdings, Inc.",AHIX,Information Technology  ,0.083811711,0.874273693,0.550866532,0.874273693,0.1048888,0.038275901,0.199275727
"Aly Energy Services, Inc.",ALYE,Energy  ,0.394822006,0.542994436,0.300373134,0.542994436,0.864441072,0.136166253,0.513980681
"Alzamend Neuro, Inc.",ALZN,Health Care  ,0.196414653,0.059830945,0.795174007,0.059830945,0.374935685,0.811948836,0.047619048
AmBase Corporation,ABCP,Real Estate  ,0.563380282,0.335365854,0.977931034,0.337583149,0.194013304,0.992627346,0.477827051
"Amarantus BioScience Holdings, Inc.",AMBS,Health Care  ,0.429462198,0.184564498,0.466910886,0.184564498,0.769790518,0.512751251,0.458820932
"Amazing Energy Oil and Gas, Co.",AMAZ,Energy  ,0.203883495,0.862417805,0.109452736,0.862417805,0.810571573,0.141129032,0.390442298
"Amazon.com, Inc.",AMZN,Consumer Discretionary  ,0.975288303,0.654476854,0.620498615,0.654476854,0.949644464,0.678501946,0.992876872
"Ambac Financial Group, Inc.",AMBC,Financials  ,0.685222672,0.681606311,0.203913698,0.681606311,0.786841162,0.356285028,0.910720688
"Ambarella, Inc.",AMBA,Information Technology  ,0.433983927,0.422260068,0.493810488,0.422260068,0.644460028,0.386238635,0.518760688
Ambassador Food Services Corp.,ABDR,Consumer Discretionary  ,0.090609555,0.583514729,0.010428548,0.583514729,0.675954143,0.014915694,0.243494694
Amdocs Limited,DOX,Information Technology  ,0.903559127,0.683229814,0.487733513,0.683229814,0.874574234,0.751262768,0.937229655
"Amedisys, Inc.",AMED,Health Care  ,0.3624318,0.176552738,0.584136338,0.176552738,0.366409408,0.703741956,0.420254655
"AmeraMex International, Inc.",AMMX,Industrials  ,0.416230366,0.209291521,0.055120134,0.209291521,0.707200929,0.030011543,0.781184669
Amerant Bancorp Inc.,AMTB,Financials  ,0.865384615,0.978576551,0.915203211,0.978576551,0.91107924,0.761609287,0.697203299
Ameren Corporation,AEE,Utilities  ,0.546391753,0.327808471,0.935548842,0.327808471,0.421731123,0.605236657,0.554327808
"Ameresco, Inc.",AMRC,Industrials  ,0.62565445,0.509988386,0.740716947,0.509988386,0.408362369,0.619084263,0.698025552
"Amergent Hospitality Group, Inc.",AMHG,Consumer Discretionary  ,0.924217463,0.907995937,0.445494541,0.907995937,0.935858366,0.832360571,0.923390028
"AmeriCann, Inc.",ACAN,Health Care  ,0.062353858,0.143623668,0.03774787,0.143623668,0.52216097,0.067768332,0.227423272
"AmeriServ Financial, Inc.",ASRV,Financials  ,0.092105263,0.338472571,0.187054691,0.338472571,0.14386877,0.219975981,0.307009681
"AmeriStar Network, Inc.",AMWK,Information Technology  ,0.282433984,0.289521138,0.8981544,0.289521138,0.136245241,0.92681558,0.169298863
"America First Multifamily Investors, L.P.",ATAX,Financials  ,0.490890688,0.350573682,0.073958856,0.350573682,0.732162065,0.071657326,0.790874866
America Great Health,AAGH,Real Estate  ,0.535211268,0.924611973,0.546206897,0.924611973,0.527716186,0.747989276,0.5654102
"America's Car-Mart, Inc.",CRMT,Consumer Discretionary  ,0.306425041,0.837469163,0.812123187,0.837469163,0.427078798,0.280966278,0.272277947
America's Suppliers Inc.,AASL,Consumer Discretionary  ,0.232289951,0.987374837,0.222910217,0.987374837,0.303584385,0.379053178,0.457770025
American Airlines Group Inc.,AAL,Industrials  ,0.871727749,0.871196283,0.807914686,0.871196283,0.779558653,0.467487495,0.843437863
"American Axle & Manufacturing Holdings, Inc.",AXL,Consumer Discretionary  ,0.484349259,0.28921782,0.615610233,0.28921782,0.298505297,0.540856031,0.620584387
American Bank Incorporated,AMBK,Financials  ,0.284412955,0.746324848,0.047767185,0.746324848,0.340444604,0.052141713,0.643510219
"American Basketball Association, Inc.",ABKB,Communication Services  ,0.394984326,0.20810741,0.133841463,0.20810741,0.923315259,0.29345851,0.561643836
American Battery Metals Corporation,ABML,Materials  ,0.347490347,0.91134952,0.080059303,0.91134952,0.266233766,0.522878229,0.794117647
American Biltrite Inc.,ABLT,Materials  ,0.266409266,0.625635234,0.288361749,0.625635234,0.385940147,0.390774908,0.570984163
American Bio Medica Corporation,ABMC,Health Care  ,0.130943102,0.505402426,0.533009477,0.505402426,0.243219405,0.046238182,0.277912711
American Business Bank,AMBZ,Financials  ,0.801619433,0.950609537,0.088610135,0.950609537,0.927482969,0.76521217,0.944155611
American Business Corp.,ARBU,Industrials  ,0.64921466,0.805574913,0.492483618,0.805574913,0.847735192,0.038476337,0.809291521
"American Cannabis Company, Inc.",AMMJ,Industrials  ,0.095549738,0.308594657,0.724142362,0.308594657,0.138559814,0.311786585,0.091637631
